Timestamp,Hora,Valor do Microfone
1742576186,16:56:27,75.825
1742576187,16:56:28,80
1742576188,16:56:29,77.175
1742576189,16:56:30,75.325
1742576190,16:56:30,75.675
1742576191,16:56:31,65.56
1742576192,16:56:32,68.86
1742576193,16:56:34,73.3
1742576194,16:56:35,65.86
1742576195,16:56:36,78.75
1742576196,16:56:37,78.2
1742576197,16:56:38,63.46154
1742576198,16:56:39,79.825
1742576199,16:56:40,69.72
1742576200,16:56:41,78.625
1742576201,16:56:42,70.4
1742576203,16:56:43,66.02
1742576204,16:56:44,70.475
1742576205,16:56:45,62.63077
1742576206,16:56:46,69.12
1742576207,16:56:47,80
1742576208,16:56:48,78.625
1742576209,16:56:49,71.1
1742576210,16:56:50,65.3
1742576211,16:56:51,66.7
1742576212,16:56:52,68.52
1742576213,16:56:53,74.65
1742576214,16:56:54,73.95
1742576215,16:56:55,68.98
1742576216,16:56:56,76.875
1742576217,16:56:58,71.475
1742576218,16:56:59,68.36
1742576219,16:57:00,72.025
1742576220,16:57:01,80
1742576221,16:57:02,67.82
1742576222,16:57:03,66.88
1742576223,16:57:04,71.375
1742576224,16:57:05,62.38462
1742576225,16:57:06,73.3
1742576227,16:57:07,64.16923
1742576228,16:57:08,66.2
1742576229,16:57:09,69.9
1742576230,16:57:10,76.9
1742576231,16:57:11,65.5
1742576232,16:57:12,69.18
1742576233,16:57:13,65.38
1742576234,16:57:14,63.52308
1742576235,16:57:15,75.6
1742576236,16:57:16,64.35384
1742576237,16:57:17,66.38
1742576238,16:57:18,72.625
1742576239,16:57:19,70.225
1742576240,16:57:20,74.5
1742576241,16:57:21,73.125
1742576242,16:57:22,73.325
1742576243,16:57:23,70.775
1742576244,16:57:26,73.175
1742576246,16:57:27,77.3
1742576247,16:57:28,68.68
1742576248,16:57:29,73.475
1742576249,16:57:30,64.78461
1742576250,16:57:31,68.8
1742576251,16:57:32,73.3
1742576253,16:57:33,71.075
1742576254,16:57:34,70.675
1742576255,16:57:35,64.16923
1742576256,16:57:36,62.96923
1742576257,16:57:37,69.7
1742576258,16:57:38,71.175
1742576259,16:57:39,77.3
1742576260,16:57:40,67.54
1742576261,16:57:41,65.28
1742576262,16:57:42,61.92308
1742576263,16:57:43,73.675
1742576264,16:57:44,64.93846
1742576265,16:57:45,72.95
1742576266,16:57:46,79
1742576267,16:57:47,65
1742576268,16:57:48,58.7
1742576269,16:57:49,58.1
1742576270,16:57:50,68.88
1742576271,16:57:51,64.69231
1742576272,16:57:52,65.46
1742576273,16:57:53,70.175
1742576274,16:57:54,65.82
1742576275,16:57:55,66.76
1742576276,16:57:56,74.625
1742576277,16:57:57,78.15
1742576278,16:57:58,77.175
1742576279,16:57:59,76.675
1742576280,16:58:00,65.34
1742576281,16:58:01,67.3
1742576282,16:58:02,72.175
1742576283,16:58:03,77.425
1742576284,16:58:04,70.925
1742576285,16:58:05,75.225
1742576286,16:58:06,70.5
1742576287,16:58:07,74.85
1742576288,16:58:09,80
1742576289,16:58:10,72.775
1742576291,16:58:11,74.1
1742576292,16:58:12,73.15
1742576293,16:58:14,73.95
1742576294,16:58:15,68.38
1742576295,16:58:16,69.16
1742576296,16:58:17,67.66
1742576297,16:58:18,76.075
1742576298,16:58:19,73.875
1742576299,16:58:20,78.1
1742576300,16:58:21,79.55
1742576301,16:58:22,68.4
1742576302,16:58:23,68.5
1742576303,16:58:24,67.8
1742576304,16:58:25,64.44615
1742576306,16:58:26,61.21539
1742576307,16:58:27,75.7
1742576308,16:58:28,71.025
1742576309,16:58:29,78.9
1742576310,16:58:30,67.16
1742576311,16:58:31,72.1
1742576312,16:58:32,69.22
1742576313,16:58:33,70.625
1742576314,16:58:34,68.16
1742576315,16:58:35,72.1
1742576316,16:58:36,64.75385
1742576317,16:58:37,70.775
1742576318,16:58:38,70.225
1742576319,16:58:39,80
1742576320,16:58:40,80
1742576321,16:58:41,66.4
1742576322,16:58:42,69.1
1742576324,16:58:44,75.55
1742576325,16:58:45,69.86
1742576326,16:58:46,80
1742576327,16:58:47,73.575
1742576328,16:58:48,75.675
1742576329,16:58:49,69.88
1742576330,16:58:50,78.075
1742576331,16:58:51,73.15
1742576332,16:58:52,74.025
1742576333,16:58:53,64.93846
1742576334,16:58:55,65.28
1742576335,16:58:55,67.52
1742576336,16:58:56,76.425
1742576337,16:58:57,75.625
1742576338,16:58:58,71.875
1742576339,16:58:59,78.1
1742576340,16:59:01,72.5
1742576341,16:59:02,76.65
1742576342,16:59:03,78.125
1742576343,16:59:04,62.81538
1742576344,16:59:05,66.88
1742576345,16:59:06,66.6
1742576346,16:59:07,65.98
1742576347,16:59:08,76.325
1742576348,16:59:09,66.56
1742576349,16:59:10,63.67692
1742576350,16:59:11,72.55
1742576351,16:59:12,65.26
1742576352,16:59:13,75.425
1742576354,16:59:14,76.075
1742576355,16:59:16,72.075
1742576357,16:59:17,69.26
1742576358,16:59:18,68.88
1742576359,16:59:19,61.98462
1742576360,16:59:20,61.92308
1742576361,16:59:22,62.32308
1742576362,16:59:23,62.90769
1742576363,16:59:24,68.3
1742576365,16:59:25,63.61538
1742576366,16:59:26,67.52
1742576367,16:59:27,74.225
1742576368,16:59:28,66.88
1742576369,16:59:29,73.025
1742576370,16:59:30,69.44
1742576371,16:59:31,68.5
1742576372,16:59:32,65.58
1742576373,16:59:33,74.9
1742576374,16:59:34,75.3
1742576375,16:59:35,66.2
1742576376,16:59:36,65.6
1742576377,16:59:37,65.2
1742576378,16:59:38,66.76
1742576379,16:59:39,66.54
1742576380,16:59:41,77.375
1742576381,16:59:41,68.58
1742576382,16:59:43,67.7
1742576383,16:59:44,64.93846
1742576384,16:59:44,76.825
1742576385,16:59:45,80
1742576386,16:59:46,68
1742576387,16:59:47,66.12
1742576388,16:59:48,58.55
1742576389,16:59:50,66.58
1742576390,16:59:51,61.76923
1742576392,16:59:52,67.08
1742576393,16:59:53,71.7
1742576394,16:59:54,71.275
1742576395,16:59:56,67.9
1742576397,16:59:57,74.05
1742576398,16:59:58,73.425
1742576399,16:59:59,76.9
1742576400,17:00:00,78.875
1742576401,17:00:01,68.22
1742576402,17:00:02,66.32
1742576403,17:00:03,69.96
1742576404,17:00:04,71.075
1742576405,17:00:05,74.475
1742576406,17:00:06,69.12
1742576407,17:00:08,79.15
1742576408,17:00:08,72.5
1742576409,17:00:10,69.72
1742576410,17:00:11,69.96
1742576411,17:00:11,62.96923
1742576412,17:00:13,70.775
1742576413,17:00:14,76.45
1742576414,17:00:15,62.38462
1742576415,17:00:16,66.88
1742576416,17:00:17,64.93846
1742576417,17:00:18,72.025
1742576418,17:00:19,71.675
1742576419,17:00:20,74.65
1742576420,17:00:21,69.7
1742576422,17:00:22,68.62
1742576423,17:00:23,80
1742576424,17:00:26,80
1742576426,17:00:27,77.35
1742576428,17:00:28,73.925
1742576429,17:00:29,77.175
1742576430,17:00:30,74.6
1742576431,17:00:31,71.025
1742576432,17:00:32,67.94
1742576433,17:00:33,64.10769
1742576434,17:00:34,67.54
1742576435,17:00:35,66.66
1742576436,17:00:36,70.875
1742576437,17:00:37,68.44
1742576438,17:00:38,77.675
1742576439,17:00:39,77.375
1742576440,17:00:40,80
1742576441,17:00:41,62.01538
1742576442,17:00:42,80
1742576443,17:00:44,71.25
1742576445,17:00:45,65.88
1742576446,17:00:46,80
1742576447,17:00:48,72.575
1742576448,17:00:49,72.65
1742576449,17:00:50,76.125
1742576451,17:00:51,69.4
1742576452,17:00:52,79.575
1742576453,17:00:54,75.425
1742576454,17:00:55,69.22
1742576455,17:00:56,73.875
1742576456,17:00:57,64.41538
1742576457,17:00:58,66.8
1742576458,17:00:59,72.275
1742576459,17:01:00,76.075
1742576460,17:01:01,74.325
1742576461,17:01:02,71.7
1742576463,17:01:03,69.56
1742576464,17:01:04,65.52
1742576465,17:01:05,75.3
1742576466,17:01:06,70.775
1742576467,17:01:07,72.625
1742576468,17:01:08,74.525
1742576469,17:01:09,72.175
1742576470,17:01:10,72.125
1742576471,17:01:11,79.25
1742576472,17:01:12,75.625
1742576473,17:01:13,66.7
1742576474,17:01:14,73.675
1742576475,17:01:16,67.56
1742576476,17:01:17,73.625
1742576477,17:01:18,75.45
1742576478,17:01:19,68.5
1742576480,17:01:20,63.24615
1742576481,17:01:21,70.95
1742576482,17:01:22,65.48
1742576483,17:01:23,68.6
1742576484,17:01:24,66.38
1742576485,17:01:25,63.18462
1742576486,17:01:26,76.4
1742576487,17:01:27,69.82
1742576488,17:01:28,66.5
1742576489,17:01:29,72.65
1742576490,17:01:30,70.675
1742576491,17:01:31,60.7
1742576492,17:01:32,52.33333
1742576493,17:01:33,63.95385
1742576494,17:01:34,71.75
1742576495,17:01:35,70.975
1742576496,17:01:36,71.4
1742576497,17:01:37,70.1
1742576498,17:01:38,67.26
1742576499,17:01:39,77.05
1742576500,17:01:40,69.02
1742576501,17:01:42,64.72308
1742576502,17:01:43,63.64615
1742576503,17:01:44,76.5
1742576504,17:01:45,55.5
1742576506,17:01:46,71.25
1742576507,17:01:47,65.6
1742576508,17:01:48,70.775
1742576509,17:01:49,61.30769
1742576510,17:01:51,69.66
1742576511,17:01:52,70.975
1742576512,17:01:53,63.95385
1742576513,17:01:54,61.89231
1742576514,17:01:55,70.675
1742576515,17:01:56,60
1742576516,17:01:57,61.70769
1742576517,17:01:58,67.82
1742576518,17:01:59,67.78
1742576519,17:02:00,78.9
1742576520,17:02:01,68.8
1742576522,17:02:03,74.825
1742576523,17:02:04,67.82
1742576524,17:02:05,64.75385
1742576525,17:02:06,62.01538
1742576526,17:02:07,63.24615
1742576527,17:02:08,74.475
1742576528,17:02:09,69.44
1742576529,17:02:10,72.825
1742576530,17:02:11,75.925
1742576531,17:02:12,65.24
1742576532,17:02:13,72.975
1742576533,17:02:14,66.98
1742576534,17:02:15,69.3
1742576535,17:02:16,77.65
1742576537,17:02:18,62.47692
1742576538,17:02:19,75.7
1742576539,17:02:20,64.93846
1742576540,17:02:21,61
1742576541,17:02:22,69.06
1742576542,17:02:23,76.5
1742576543,17:02:24,65.98
1742576545,17:02:26,66.46
1742576546,17:02:27,69.9
1742576547,17:02:28,72.025
1742576549,17:02:29,80
1742576550,17:02:30,78.525
1742576551,17:02:32,70.1
1742576552,17:02:33,80
1742576553,17:02:34,67.44
1742576554,17:02:35,68.54
1742576555,17:02:36,63.64615
1742576557,17:02:37,66.84
1742576558,17:02:38,62.26154
1742576559,17:02:39,68.8
1742576560,17:02:40,64.63077
1742576561,17:02:41,69.58
1742576562,17:02:42,73.075
1742576563,17:02:43,67.06
1742576564,17:02:44,76
1742576565,17:02:45,62.44616
1742576566,17:02:46,74.9
1742576567,17:02:47,69.1
1742576568,17:02:48,73.425
1742576569,17:02:49,64.84615
1742576570,17:02:50,72.65
1742576571,17:02:51,77.225
1742576572,17:02:52,71.525
1742576573,17:02:54,65.66
1742576574,17:02:55,66.06
1742576575,17:02:56,74.65
1742576576,17:02:57,80
1742576577,17:02:58,66.26
1742576578,17:02:59,67.06
1742576579,17:03:00,69.06
1742576580,17:03:01,65.7
1742576581,17:03:02,77.325
1742576582,17:03:03,70.825
1742576583,17:03:04,69.2
1742576584,17:03:05,71.675
1742576585,17:03:06,65.28
1742576586,17:03:07,72.375
1742576587,17:03:08,74.475
1742576588,17:03:09,73.3
1742576590,17:03:10,70.2
1742576591,17:03:11,79.925
1742576592,17:03:12,70.25
1742576593,17:03:13,68.62
1742576594,17:03:14,78.275
1742576595,17:03:15,69.42
1742576596,17:03:16,70.475
1742576597,17:03:17,75.25
1742576598,17:03:18,71.75
1742576599,17:03:19,62.38462
1742576600,17:03:20,67.52
1742576601,17:03:21,65.68
1742576602,17:03:22,74.15
1742576603,17:03:23,67.24
1742576604,17:03:26,77.75
1742576607,17:03:27,64.07692
1742576608,17:03:28,72.625
1742576609,17:03:29,69.74
1742576610,17:03:30,70.15
1742576611,17:03:31,72.55
1742576612,17:03:32,75.325
1742576613,17:03:33,70.025
1742576614,17:03:35,68.48
1742576616,17:03:36,70.375
1742576617,17:03:37,79.95
1742576618,17:03:38,70.35
1742576619,17:03:39,65.56
1742576620,17:03:40,62.84615
1742576621,17:03:41,74.675
1742576622,17:03:42,68.16
1742576623,17:03:43,66.94
1742576624,17:03:44,75.65
1742576625,17:03:45,79.025
1742576626,17:03:46,69.64
1742576627,17:03:47,75.925
1742576628,17:03:48,65.32
1742576629,17:03:49,66.52
1742576630,17:03:51,66.56
1742576632,17:03:52,67.38
1742576633,17:03:53,72.425
1742576634,17:03:54,65.1
1742576635,17:03:55,68.54
1742576636,17:03:56,65.86
1742576637,17:03:57,63.76923
1742576638,17:03:58,69.22
1742576639,17:03:59,77.225
1742576640,17:04:00,76.75
1742576641,17:04:01,75.7
1742576642,17:04:02,76.85
1742576643,17:04:03,69.9
1742576644,17:04:04,64.35384
1742576645,17:04:05,78.375
1742576646,17:04:06,79.625
1742576647,17:04:07,75.575
1742576648,17:04:08,76.5
1742576649,17:04:09,74.825
1742576650,17:04:11,80
1742576651,17:04:11,78.9
1742576652,17:04:12,72.35
1742576653,17:04:13,74.075
1742576654,17:04:14,80
1742576655,17:04:15,79.475
1742576656,17:04:16,69.4
1742576657,17:04:17,67.2
1742576658,17:04:18,71.675
1742576659,17:04:19,69.26
1742576660,17:04:21,61.12308
1742576661,17:04:22,68.92
1742576662,17:04:23,70.775
1742576663,17:04:24,71.3
1742576664,17:04:25,74.55
1742576665,17:04:26,68.68
1742576666,17:04:27,68.44
1742576667,17:04:28,74.05
1742576669,17:04:29,72.1
1742576670,17:04:30,63
1742576671,17:04:31,76.15
1742576672,17:04:32,71.7
1742576673,17:04:33,76.5
1742576674,17:04:34,80
1742576675,17:04:36,73.15
1742576676,17:04:36,63.36923
1742576677,17:04:37,78.625
1742576678,17:04:38,77.575
1742576679,17:04:39,73.675
1742576680,17:04:40,75.525
1742576681,17:04:41,68.16
1742576682,17:04:42,73
1742576683,17:04:43,75.375
1742576684,17:04:44,66.88
1742576685,17:04:45,80
1742576687,17:04:47,80
1742576688,17:04:48,77.65
1742576689,17:04:49,72.575
1742576690,17:04:50,62.81538
1742576691,17:04:51,76.275
1742576692,17:04:52,63.03077
1742576693,17:04:53,67.42
1742576694,17:04:55,65.66
1742576695,17:04:56,80
1742576696,17:04:57,71.125
1742576697,17:04:58,68.04
1742576698,17:04:59,71.4
1742576699,17:05:00,68.8
1742576700,17:05:01,63.8
1742576701,17:05:02,68.8
1742576702,17:05:03,69.9
1742576703,17:05:04,69.26
1742576704,17:05:05,72.925
1742576705,17:05:06,64.63077
1742576706,17:05:07,80
1742576708,17:05:08,79.225
1742576709,17:05:09,80
1742576710,17:05:10,64.44615
1742576711,17:05:11,70.625
1742576712,17:05:12,80
1742576713,17:05:13,80
1742576714,17:05:14,68.02
1742576715,17:05:15,72.575
1742576716,17:05:16,76.05
1742576717,17:05:17,66.26
1742576718,17:05:18,69.88
1742576719,17:05:19,69.96
1742576720,17:05:21,64.47692
1742576721,17:05:22,77.45
1742576722,17:05:23,75.375
1742576723,17:05:24,64.07692
1742576724,17:05:24,73.025
1742576725,17:05:25,73.425
1742576726,17:05:27,75.625
1742576727,17:05:27,69.9
1742576728,17:05:29,72.825
1742576729,17:05:29,71.7
1742576730,17:05:30,78.9
1742576731,17:05:31,75.25
1742576732,17:05:33,79.725
1742576733,17:05:34,65.46
1742576734,17:05:35,68.04
1742576736,17:05:36,68.26
1742576737,17:05:37,76.6
1742576738,17:05:38,68.62
1742576739,17:05:39,64.2923
1742576740,17:05:40,63.30769
1742576741,17:05:41,79.075
1742576742,17:05:42,76.575
1742576743,17:05:43,80
1742576744,17:05:44,47.86364
1742576745,17:05:45,68.44
1742576746,17:05:46,63.4
1742576748,17:05:48,73.3
1742576749,17:05:50,75.375
1742576751,17:05:52,67.54
1742576752,17:05:53,74.525
1742576753,17:05:54,77.35
1742576754,17:05:55,67.26
1742576755,17:05:56,68.18
1742576756,17:05:57,72.525
1742576757,17:05:58,67.54
1742576758,17:05:59,72.675
1742576760,17:06:00,71.075
1742576761,17:06:01,66.24
1742576762,17:06:02,78.375
1742576763,17:06:04,74.55
1742576764,17:06:05,75.3
1742576766,17:06:06,70.425
1742576767,17:06:07,78.825
1742576768,17:06:08,80
1742576769,17:06:09,80
1742576770,17:06:10,80
1742576771,17:06:11,80
1742576772,17:06:12,63.86154
1742576773,17:06:13,80
1742576774,17:06:14,75.875
1742576775,17:06:15,78.1
1742576776,17:06:16,70.525
1742576777,17:06:18,79.25
1742576778,17:06:19,69.58
1742576779,17:06:20,77.875
1742576780,17:06:21,76.35
1742576781,17:06:22,73.375
1742576782,17:06:23,78.225
1742576783,17:06:24,79.375
1742576785,17:06:26,80
1742576787,17:06:27,74.65
1742576788,17:06:28,80
1742576789,17:06:29,80
1742576790,17:06:30,71.95
1742576791,17:06:31,73.325
1742576792,17:06:32,67.12
1742576793,17:06:33,70.9
1742576794,17:06:34,78.275
1742576795,17:06:35,80
1742576796,17:06:36,80
1742576797,17:06:37,75.825
1742576798,17:06:39,73.3
1742576799,17:06:40,70.125
1742576800,17:06:41,77.675
1742576801,17:06:42,78.25
1742576802,17:06:43,76.175
1742576803,17:06:44,74.75
1742576804,17:06:45,67.46
1742576805,17:06:46,75.3
1742576806,17:06:47,71.825
1742576808,17:06:48,80
1742576809,17:06:49,74.85
1742576810,17:06:50,69.96
1742576811,17:06:51,63.55384
1742576812,17:06:52,73.475
1742576813,17:06:54,77.3
1742576814,17:06:55,66.04
1742576815,17:06:56,68.9
1742576816,17:06:57,80
1742576817,17:06:58,79.975
1742576818,17:06:59,80
1742576819,17:07:00,69.86
1742576820,17:07:01,66.88
1742576821,17:07:02,72.325
1742576822,17:07:03,72.175
1742576824,17:07:04,73.225
1742576825,17:07:05,74.575
1742576826,17:07:06,68.76
1742576827,17:07:08,73.675
1742576828,17:07:09,68.78
1742576829,17:07:10,80
1742576830,17:07:11,74.9
1742576832,17:07:12,73.975
1742576833,17:07:13,77.7
1742576834,17:07:14,77.225
1742576835,17:07:15,70.975
1742576836,17:07:16,74.1
1742576837,17:07:18,68.24
1742576838,17:07:19,72.525
1742576839,17:07:20,67.34
1742576841,17:07:21,72.875
1742576842,17:07:22,78.1
1742576843,17:07:23,65.88
1742576844,17:07:24,74.75
1742576845,17:07:25,71.325
1742576846,17:07:26,68.92
1742576847,17:07:27,76.5
1742576848,17:07:28,65.96
1742576849,17:07:29,61.43077
1742576850,17:07:30,72.8
1742576851,17:07:31,80
1742576852,17:07:32,70.075
1742576853,17:07:33,67.84
1742576854,17:07:34,80
1742576855,17:07:35,75.675
1742576856,17:07:36,63.4
1742576857,17:07:37,66.26
1742576858,17:07:38,80
1742576859,17:07:39,80
1742576860,17:07:40,71.675
1742576861,17:07:41,63.43077
1742576862,17:07:42,71.725
1742576863,17:07:43,72.65
1742576864,17:07:44,80
1742576865,17:07:45,75.25
1742576866,17:07:46,77.825
1742576867,17:07:47,78.525
1742576868,17:07:48,68.16
1742576869,17:07:49,66.42
1742576870,17:07:50,72.4
1742576871,17:07:51,69.12
1742576872,17:07:52,69.92
1742576873,17:07:53,72.725
1742576874,17:07:54,69.12
1742576875,17:07:55,64.10769
1742576876,17:07:56,79.225
1742576877,17:07:57,80
1742576878,17:07:58,77.325
1742576879,17:07:59,68.1
1742576880,17:08:01,65.14
1742576881,17:08:02,80
1742576882,17:08:03,80
1742576884,17:08:04,76.575
1742576885,17:08:05,73.425
1742576886,17:08:06,65.74
1742576887,17:08:07,68.2
1742576888,17:08:08,75.3
1742576889,17:08:09,70.5
1742576890,17:08:10,78.825
1742576891,17:08:11,80
1742576892,17:08:12,77.375
1742576893,17:08:13,80
1742576894,17:08:14,75.175
1742576895,17:08:15,76.125
1742576896,17:08:16,80
1742576897,17:08:17,74.275
1742576898,17:08:18,71.175
1742576899,17:08:19,66.22
1742576900,17:08:20,66.24
1742576901,17:08:21,68.76
1742576902,17:08:23,64.01538
1742576903,17:08:24,66.86
1742576904,17:08:25,76.175
1742576905,17:08:26,67.6
1742576906,17:08:27,68.16
1742576907,17:08:28,69.14
1742576908,17:08:29,79.525
1742576909,17:08:30,76.125
1742576911,17:08:31,74.975
1742576912,17:08:32,68.28
1742576913,17:08:33,78.975
1742576914,17:08:34,76.575
1742576915,17:08:35,70.875
1742576916,17:08:36,61.83077
1742576917,17:08:37,57.2
1742576918,17:08:38,74.125
1742576919,17:08:39,66
1742576920,17:08:40,61.15385
1742576921,17:08:41,66.34
1742576922,17:08:42,74.125
1742576923,17:08:43,63.46154
1742576924,17:08:45,76.225
1742576925,17:08:45,70.5
1742576926,17:08:46,66.6
1742576927,17:08:47,73.175
1742576929,17:08:49,78.775
1742576930,17:08:50,78.125
1742576931,17:08:51,66.78
1742576932,17:08:52,77.475
1742576933,17:08:53,69.06
1742576934,17:08:54,59.9
1742576935,17:08:55,63.24615
1742576936,17:08:56,66.14
1742576937,17:08:57,68.92
1742576938,17:08:58,63.49231
1742576939,17:08:59,63.92308
1742576940,17:09:00,70.375
1742576941,17:09:01,69.74
1742576942,17:09:02,79.425
1742576943,17:09:03,74.525
1742576944,17:09:04,66.24
1742576945,17:09:05,75.3
1742576946,17:09:06,62.69231
1742576947,17:09:07,65.06
1742576948,17:09:08,72.45
1742576949,17:09:09,68.66
1742576950,17:09:10,66.76
1742576951,17:09:11,63.86154
1742576952,17:09:12,68.02
1742576953,17:09:13,76.775
1742576954,17:09:14,77.225
1742576955,17:09:15,72.4
1742576956,17:09:16,74.45
1742576957,17:09:17,73.15
1742576958,17:09:18,72.625
1742576959,17:09:19,67.88
1742576960,17:09:20,63.15385
1742576961,17:09:21,77.775
1742576962,17:09:23,76.5
1742576963,17:09:24,70.175
1742576964,17:09:25,70.9
1742576966,17:09:27,61.46154
1742576967,17:09:28,70.175
1742576968,17:09:29,76.375
1742576970,17:09:30,66.96
1742576971,17:09:31,80
1742576972,17:09:32,72.1
1742576973,17:09:33,70.475
1742576974,17:09:34,66.18
1742576975,17:09:35,72.25
1742576976,17:09:36,68.94
1742576977,17:09:37,65.18
1742576978,17:09:38,64.56923
1742576979,17:09:39,65.64
1742576980,17:09:40,70.5
1742576981,17:09:41,62.96923
1742576982,17:09:42,80
1742576983,17:09:43,72.175
1742576984,17:09:44,73.35
1742576985,17:09:45,73.875
1742576986,17:09:46,72.25
1742576987,17:09:48,76.625
1742576988,17:09:49,66.94
1742576990,17:09:50,68.82
1742576991,17:09:51,69
1742576992,17:09:52,72.85
1742576993,17:09:53,78.5
1742576994,17:09:54,74.925
1742576995,17:09:55,75.375
1742576996,17:09:56,71.4
1742576997,17:09:57,77.3
1742576998,17:09:59,76.5
1742576999,17:10:00,79.7
1742577000,17:10:01,73.175
1742577001,17:10:02,79.225
1742577002,17:10:03,80
1742577003,17:10:04,77.425
1742577004,17:10:05,70.25
1742577005,17:10:06,71.7
1742577007,17:10:07,72.5
1742577008,17:10:08,80
1742577009,17:10:09,79.05
1742577010,17:10:10,76.9
1742577011,17:10:11,80
1742577012,17:10:12,80
1742577013,17:10:13,72.075
1742577014,17:10:14,64.47692
1742577015,17:10:15,70.525
1742577016,17:10:16,80
1742577017,17:10:17,80
1742577018,17:10:18,69.82
1742577019,17:10:19,80
